RunID,final_reward,max_reward,time_to_max_reward_sec,total_duration_sec,mean_policy_loss,mean_value_loss,mean_entropy,final_entropy,max_cpu_usage_percent,mean_cpu_usage_percent,max_ram_used_mb,mean_ram_used_mb,mean_cpu_frequency,max_cpu_frequency,max_gpu_usage_percent,mean_gpu_usage_percent,max_vram_used_mb,mean_vram_used_mb,max_game_cpu_usage_percent,mean_game_cpu_usage_percent,max_game_memory_usage_mb,mean_game_memory_usage_mb,id
20251227-020924,1.4454351664,1.4454351664,99.3141555786,99.3141555786,0.0126137626,0.2595796958,1.4168453813,1.4151746035,69.2333297729,63.6316661835,22593.333984375,22455.1500976562,3133.3332519531,3133.3332519531,0,0,927,927,15.4869642258,10.4307851076,0.0,0.0,8906
20251227-021131,88.5000152588,94.3285903931,278.9369812012,289.367767334,0.01759322,0.5172528711,1.4073164765,1.3923413754,70.6999969482,64.6435744963,22627.5,22488.8313253012,3133.3332519531,3133.3332519531,0.5,0.0180722895,927,927,16.9972343445,11.3314382714,0.0,0.0,8907
20251227-021627,100.0000152588,100.0000152588,35.9658966064,972.2420043945,0.0342483051,0.0114279693,0.9110634988,0.6825137138,70.3499984741,63.4668674009,22545.5,22403.4417709902,3133.3332519531,3133.3332519531,0,0,927,927,15.65275383,10.4260293834,0.0,0.0,8908
20251227-023251,100.0000152588,100.0000152588,116.8985824585,432.8797912598,0.0350391351,0.1148841183,1.2787077958,1.1988433599,79,63.9082329532,22527,22398.4879518072,3133.3332519531,3133.3332519531,0,0,927,927,16.3823566437,11.3102579576,0.0,0.0,8909
20251227-024011,1.1593220234,1.1688090563,22.3395843506,31.9652233124,0.0242698677,0.281426236,1.4192977399,1.4194318056,67.7333297729,65.2041668892,22509,22468.4790039062,3133.3332519531,3133.3332519531,0,0,927,927,13.0591783524,11.0675231218,0.0,0.0,8910
20251227-024049,93.3923187256,100.0000152588,552.3013305664,594.7216186523,0.0171959407,0.6911443581,1.3451742831,1.2980668545,73.1500015259,64.6502008323,22534,22444.2048075113,3133.3332519531,3133.3332519531,0.3333333433,0.0020080322,927,927,17.2679977417,11.3908178605,0.0,0.0,8911
20251227-025052,2.2019283772,2.2019283772,33.8232002258,33.8232002258,0.0362121444,0.0649346998,1.4114502519,1.3877469301,68.8499984741,63.7624988556,22410,22371.4167480469,3133.3332519531,3133.3332519531,0,0,927,927,13.2141857147,10.1141658425,0.0,0.0,8912
20251227-025132,100.0000152588,100.0000152588,172.5783538818,191.6448516846,0.0182081935,0.2411028133,1.3908173427,1.3391129971,69.4499969482,63.4439025507,22464.5,22408.7642435213,3133.3332519531,3133.3332519531,0.5,0.012195122,927,927,16.7699604034,11.312997911,0.0,0.0,8913
20251227-025459,1.4331222773,1.5131003857,636.9982910156,642.8206787109,0.0130189631,0.2042670647,1.408663693,1.4076186419,68.5,63.6658633129,23097.5,22759.7580713479,3133.3332519531,3133.3332519531,0.3333333433,0.0060240966,927.6666870117,927.0040161868,15.5823411942,10.5070528007,0.0,0.0,8914
20251227-030550,1.4129436016,1.5796874762,155.0286254883,167.2542724609,0.0131442687,0.0326078348,1.4122994469,1.3990676403,68,63.3378050269,23053.333984375,22673.748046875,3133.3332519531,3133.3332519531,0,0,927,927,14.9568986893,10.3156389143,0.0,0.0,8915
20251227-030845,1.5655554533,1.6895591021,175.5783233643,224.1934204102,0.0126635426,0.021061937,1.4160240947,1.4102035761,68.9666671753,63.8780488735,22841.666015625,22603.1220941311,3133.3332519531,3133.3332519531,0,0,927,927,15.0908718109,10.1699006267,0.0,0.0,8916
20251227-031237,51.7863731384,100.0000152588,50.8118362427,57.9542007446,0.0355882058,0.1150553245,1.3395116031,1.2547335625,66.5500030518,61.2312507629,22401.666015625,22382.7917480469,3133.3332519531,3133.3332519531,0,0,927,927,12.0614013672,9.5095521808,0.0,0.0,8917
20251227-031348,100.0000152588,100.0000152588,233.9276428223,869.3524780273,0.0256425971,0.056585179,1.1515603715,0.9509923458,72.0500030518,64.7654619332,22648.5,22523.845385448,3133.3332519531,3133.3332519531,1,0.0080321286,928,927.0060240964,17.1826953888,11.8331322038,0.0,0.0,8918
20251227-032825,97.9307861328,100.0000152588,291.1071777344,355.4252319336,0.0177260885,0.0103397361,1.3854851335,1.3628958464,80.8000030518,64.7106424355,22635.333984375,22473.9418062877,3133.3332519531,3133.3332519531,0.3333333433,0.0040160644,927,927,17.0914878845,11.4223805048,0.0,0.0,8919
20251227-033428,2.2679774761,2.2679774761,329.9992675781,329.9992675781,0.0120620076,0.3350467173,1.4086953028,1.4001101255,72.0999984741,64.517670551,22690.666015625,22508.2610128012,3133.3332519531,3133.3332519531,0.3333333433,0.0040160644,929,927.0240963855,18.4619865417,10.8385144889,0.0,0.0,8920
20251227-034005,3.74193573,3.74193573,41.3539085388,41.3539085388,0.0349330916,0.0495425365,1.4248727262,1.4182375669,66.8666687012,64.5499997139,22439,22403,3133.3332519531,3133.3332519531,0,0,927,927,9.4736347198,8.5047909021,0.0,0.0,8921
20251227-034054,1.1363805532,1.2751983404,3.7138741016,25.3327941895,,,1.4189382792,1.4189381599,68.1500015259,64.5687499046,22548.5,22450.9582519531,3133.3332519531,3133.3332519531,0,0,927,927,11.5620040894,9.4437625408,0.0,0.0,8922
20251227-034126,2.6269350052,2.6269350052,85.2462692261,85.2462692261,0.0348612927,0.1886231357,1.4170056522,1.4115622044,69.5999984741,64.8266664505,22396.666015625,22357.8833984375,3133.3332519531,3133.3332519531,0,0,928,927.05,14.5056037903,10.1471646309,0.0,0.0,8923
20251227-034302,1.9726341963,1.9726341963,148.993057251,148.993057251,0.0244834697,0.3690547993,1.3957958948,1.3809902668,69.6500015259,64.337398436,22510,22373.5203887195,3133.3332519531,3133.3332519531,0,0,927,927,13.4115924835,10.3506656856,0.0,0.0,8924
20251227-034541,3.6102769375,3.6403164864,104.1148071289,106.7222900391,0.0245235163,0.1814968891,1.391402334,1.3573087454,68.6500015259,62.9683330536,22444.5,22381.7833007813,3133.3332519531,3133.3332519531,0,0,927,927,13.4085969925,9.4971222639,0.0,0.0,8925
20251227-034740,100.0000152588,100.0000152588,190.224105835,641.2228393555,0.0349556304,0.0108771804,1.1612592045,0.9959981441,71.6999969482,64.2083332338,22488,22409.4297110316,3133.3332519531,3133.3332519531,0.3333333433,0.0040160644,927,927,18.7215919495,11.7031478939,0.0,0.0,8926
20251227-035829,100.0000076294,100.0000076294,55.4207839966,942.8623046875,0.034262683,0.0024009754,0.8634981712,0.4155340195,70.9000015259,63.4618473742,22489.5,22383.1726986069,3133.3332519531,3133.3332519531,1.5,0.015060241,927,927,16.1665096283,10.7132917082,0.0,0.0,8927
20251227-041420,1.1727272272,1.1794285774,3.710064888,25.1475219727,,,1.4189382493,1.4189382792,66.5999984741,63.4395837784,22476.5,22407.75,3133.3332519531,3133.3332519531,0.3333333433,0.0833333358,927,927,12.0512304306,9.8096520901,0.0,0.0,8928
20251227-041452,1.3371950388,1.3594261408,165.3074188232,226.6824645996,0.0120310169,0.0273595067,1.4128375751,1.4093663692,68.3000030518,63.6378050083,22752.333984375,22572.447265625,3133.3332519531,3133.3332519531,0,0,927,927,16.6443386078,10.7543887976,0.0,0.0,8929
20251227-041847,1.4400423765,1.5654101372,152.2477722168,215.3739624023,0.0175857525,0.061258588,1.414104892,1.4089852571,70,64.2304880096,22814.5,22603.8983898628,3133.3332519531,3133.3332519531,0.3333333433,0.0162601631,927.6666870117,927.0162606588,13.6150913239,10.16850097,0.0,0.0,8930
20251227-042231,0.9188551903,0.9921328425,27.7791004181,61.0902786255,,,1.4189382732,1.4189382792,67.9000015259,64.4649993896,22826,22573.975,3133.3332519531,3133.3332519531,0,0,927,927,14.269361496,10.2906435251,0.0,0.0,8931
20251227-042341,100.0000152588,100.0000152588,570.4993286133,674.0861206055,0.0186740486,0.0348671681,1.2931396415,1.0995656252,77.0666656494,64.8779116941,22832.333984375,22595.3228186182,3133.3332519531,3133.3332519531,0,0,927,927,18.7936458588,11.6047032368,0.0,0.0,8932
20251227-043503,1.1870229244,1.1870229244,31.484872818,31.484872818,0.0268142018,1.1381676793,1.4182834923,1.418186307,66.5333328247,63.4250001907,22500,22425.7082519531,3133.3332519531,3133.3332519531,0,0,927,927,12.0091962814,9.6717500687,0.0,0.0,8933
20251227-043541,100.0000152588,100.0000152588,189.0673828125,607.6422119141,0.0178914351,0.0562968298,1.2891780921,1.150459528,69.5500030518,64.3300201462,22641.5,22519.7540356739,3133.3332519531,3133.3332519531,0,0,928,927.0060240964,20.5620098114,11.8100176202,0.0,0.0,8934
20251227-044557,100.0000152588,100.0000152588,260.8028259277,331.2995605469,0.0184048029,0.0121403634,1.2906866562,1.1418226957,71.4000015259,64.0198794445,22656,22507.0923851657,3133.3332519531,3133.3332519531,0,0,927,927,15.9364595413,11.4272396708,0.0,0.0,8935
20251227-045136,1.31693542,1.31693542,41.6525840759,41.6525840759,0.0338518247,0.0321222553,1.4161086231,1.4139900208,70.5666656494,65.6395835876,22438,22385.9372558594,3133.3332519531,3133.3332519531,0,0,927,927,13.8125524521,10.1072794199,0.0,0.0,8936
20251227-045225,100.0000152588,100.0000152588,165.5942230225,603.2127075195,0.0181931364,0.0071141727,1.2153805063,1.0822927952,71.1999969482,64.714256999,22671,22527.4176628389,3133.3332519531,3133.3332519531,0,0,928,927.0060240964,17.6481952667,12.0468645728,0.0,0.0,8937
20251227-050235,100.0000152588,100.0000152588,165.6441955566,667.205871582,0.017567427,0.0042905641,1.2776373797,1.2283694744,73.6999969482,64.1794175987,22567.5,22479.4036379895,3133.3332519531,3133.3332519531,0.5,0.0030120482,927,927,17.3172225952,11.9121382409,0.0,0.0,8938
20251227-051351,1.2527450323,1.2527450323,30.3887138367,30.3887138367,0.023481654,0.3296200186,1.4164406657,1.4138062,64.9666671753,64.1812500954,22443.333984375,22385.7292480469,3133.3332519531,3133.3332519531,0,0,927,927,13.1793003082,10.7039371729,0.0,0.0,8939
20251227-051428,1.698364377,1.698364377,240.8552398682,240.8552398682,0.0153760274,0.0199805874,1.4153590784,1.3990314007,67.1333312988,63.5581297526,22728,22549.4959032012,3133.3332519531,3133.3332519531,0,0,927,927,15.3899803162,10.0518460274,0.0,0.0,8940
20251227-051837,1.2283494473,1.2575638294,34.6391716003,81.0655288696,0.0117452638,0.189871937,1.4208668053,1.4250138998,66.8000030518,63.6349998474,22705.333984375,22493.7666992188,3133.3332519531,3133.3332519531,0.3333333433,0.0166666672,927,927,14.0105495453,10.6549479485,0.0,0.0,8941
20251227-052007,1.1925430298,1.1975095272,15.5149078369,43.3475532532,0.0182335339,0.066507861,1.4161683023,1.4000222683,69.5666656494,63.7291665077,22582.666015625,22468.6457519531,3133.3332519531,3133.3332519531,0,0,927,927,13.6375389099,10.375074923,0.0,0.0,8942
20251227-052057,100.0000152588,100.0000152588,113.0458679199,584.541015625,0.0341668223,0.0109780241,1.1491125312,1.0635937452,81.1500015259,63.6872492641,22580.5,22411.6756753577,3133.3332519531,3133.3332519531,0,0,927,927,19.5322875977,11.4161260846,0.0,0.0,8943
20251227-053052,1.5787945986,1.5787945986,119.4401168823,119.4401168823,0.0113309715,0.0557581931,1.4135407805,1.4032104015,68.3333358765,64.0708333969,22602,22520.666796875,3133.3332519531,3133.3332519531,0,0,927,927,13.7598762512,10.1859248877,0.0,0.0,8944
20251227-053329,1.7551068068,1.7551068068,42.7860946655,42.7860946655,0.0256346427,0.021834854,1.4159719795,1.4100921154,67,63.5645837784,22418.333984375,22389.0209960938,3133.3332519531,3133.3332519531,0,0,927,927,13.8741922379,9.7941417694,0.0,0.0,8945
20251227-053419,1.732860446,1.732860446,34.4962005615,34.4962005615,0.0250558155,0.0322735175,1.4137886018,1.4054476023,68.3333358765,64.6937499046,22413,22394.5832519531,3133.3332519531,3133.3332519531,0,0,927,927,12.1963062286,9.3409891129,0.0,0.0,8946
20251227-053500,3.4518940449,3.8274593353,930.6597290039,933.3590698242,0.013423038,0.1606999959,1.4006944945,1.3669111729,74.1333312988,64.7899596892,23114.666015625,22780.6406132342,3133.3332519531,3133.3332519531,0.5,0.0070281126,927.6666870117,927.0040161868,15.9815692902,11.2205597952,0.0,0.0,8947
20251227-055041,1.4250526428,1.4250526428,37.2760276794,37.2760276794,0.0115484539,0.0660362914,1.4189720154,1.4191683531,65.6666641235,61.1499996185,22603,22436.1875,3133.3332519531,3133.3332519531,0,0,927,927,11.5716047287,8.1293965578,0.0,0.0,8948
20251227-055126,1.7213613987,1.7213613987,46.7682037354,46.7682037354,0.0182024278,0.0470992196,1.4141481072,1.407607913,66.5,63.6041669846,22441,22409.8334960938,3133.3332519531,3133.3332519531,0,0,927,927,12.6745986938,9.410918653,0.0,0.0,8949
20251227-055220,1.5121474266,1.5263156891,101.2008895874,116.0731430054,0.0126780961,0.0313061867,1.4107408047,1.4019339085,68.7666702271,63.110833168,22596.333984375,22490.991796875,3133.3332519531,3133.3332519531,0,0,927,927,14.1584205627,9.8139178514,0.0,0.0,8950
20251227-055452,1.2612204552,1.2612204552,369.1969909668,369.1969909668,0.0123749953,0.3779873848,1.4228003916,1.4262123108,70.6500015259,63.8253012967,23111.5,22712.1164109563,3133.3332519531,3133.3332519531,0.3333333433,0.0080321288,927,927,15.4714174271,10.2718512121,0.0,0.0,8951
20251227-060109,1.3764947653,1.4565956593,160.6624908447,175.5040130615,0.011974754,0.0956933461,1.4170474105,1.4140287638,71.4666671753,64.4581299759,22545,22443.2520483994,3133.3332519531,3133.3332519531,0.3333333433,0.0243902446,927,927,15.3049240112,10.8639316559,0.0,0.0,8952
20251227-060412,8.1007890701,8.1007890701,45.9315032959,45.9315032959,0.0355814837,0.0494244457,1.3916359097,1.3530050516,69.8666687012,63.5458340645,22405.666015625,22369.8540039062,3133.3332519531,3133.3332519531,0,0,927,927,12.7939014435,9.9532501698,0.0,0.0,8953
20251227-060505,4.9155778885,4.9155778885,101.0495986938,101.0495986938,0.0348286578,0.1758061336,1.4247420609,1.4162060022,66,63.0925001144,22437,22387.5751953125,3133.3332519531,3133.3332519531,0,0,927,927,12.3861160278,9.9759420872,0.0,0.0,8954
20251227-060659,1.1959923506,1.2700196505,55.5204925537,61.489780426,,,1.4189382493,1.4189382792,68.4333343506,64.6675003052,22812,22578.875,3133.3332519531,3133.3332519531,0,0,927,927,14.5691518784,11.0583115816,0.0,0.0,8955
20251227-060809,100.0000152588,100.0000152588,528.4299926758,622.74609375,0.0184205204,0.2090518936,1.3577359757,1.2275282145,76.5999984741,65.1570280144,22809,22607.7359398532,3133.3332519531,3133.3332519531,0.3333333433,0.0040160644,928,927.0060240964,16.9996852875,11.8043849497,0.0,0.0,8956
20251227-061840,1.3703092337,1.3850930929,30.2701931,40.1414146423,0.0359734809,0.1020949623,1.4181802869,1.4171106815,67.2333297729,63.4708323479,22436.5,22389.2915039062,3133.3332519531,3133.3332519531,0.3333333433,0.0416666679,927,927,12.6522750854,9.991777122,0.0,0.0,8957
20251227-061927,1.2880477905,1.2880477905,39.5642585754,39.5642585754,0.0244410187,0.0633073151,1.4189369529,1.4189293385,64.75,62.4458332062,22502.666015625,22438.5415039062,3133.3332519531,3133.3332519531,0,0,927,927,11.5962924957,9.4618382454,0.0,0.0,8958
20251227-062014,2.3703169823,2.3703169823,84.1841659546,84.1841659546,0.0250783962,0.0684640045,1.4031142294,1.3784242868,68.5333328247,63.5991666794,22473,22451.0999023438,3133.3332519531,3133.3332519531,0,0,927,927,13.5756120682,10.5984560728,0.0,0.0,8959
